'y-axis saved as y
'x,216-1hr_Gd-Ru-Ge.xy,Ycalc,Diff
53.16735,260,280.809203,-20.8092026
53.17766,274,283.991292,-9.99129195
53.18796,297,287.927051,9.0729485
53.19827,277,292.869131,-15.8691313
53.20858,294,299.137211,-5.13721105
53.21889,309,307.140171,1.85982933
53.2292,322,317.369395,4.63060515
53.2395,342,330.364582,11.6354184
53.24981,348,346.724635,1.27536546
53.26012,429,366.959399,62.0406011
53.27043,411,391.414223,19.5857771
53.28073,461,420.01336,40.9866398
53.29104,494,451.996067,42.0039331
53.30135,444,485.167998,-41.1679982
53.31166,441,515.456754,-74.4567542
53.32197,445,537.16901,-92.1690095
53.33227,458,545.075892,-87.0758921
53.34258,421,537.580832,-116.580832
53.35289,468,517.891368,-49.8913682
53.3632,445,491.91708,-46.9170804
53.37351,510,465.168857,44.8311428
53.38381,487,441.286548,45.713452
53.39412,468,422.030817,45.9691827
53.40443,491,408.017476,82.9825243
53.41474,498,399.104352,98.8956484
53.42505,510,394.675582,115.324418
53.43535,453,393.735621,59.2643793
53.44566,420,394.92701,25.0729896
53.45597,369,396.580124,-27.5801243
53.46628,431,396.908539,34.0914609
53.47658,396,394.429299,1.57070141
53.48689,412,388.421332,23.5786676
53.4972,373,379.137901,-6.13790079
53.50751,397,367.555685,29.444315
53.51782,394,354.885041,39.1149592
53.52812,387,342.181525,44.8184751
53.53843,341,330.134025,10.8659753
53.54874,387,319.156314,67.843686
53.55905,331,309.528713,21.4712868
53.56936,343,301.06365,41.9363498
53.57966,303,293.816793,9.18320719
53.58997,300,287.669437,12.330563
53.60028,305,282.501862,22.4981375
53.61059,313,278.179563,34.8204367
53.6209,286,274.571141,11.4288593
53.6312,311,271.55773,39.4422699
53.64151,282,269.02589,12.97411
53.65182,280,266.886838,13.1131623
53.66213,271,265.064377,5.93562343
53.67243,295,263.498383,31.5016168
53.68274,284,262.137114,21.862886
53.69305,279,260.944126,18.0558742
53.70336,291,259.889872,31.110128
53.71367,261,258.951432,2.04856835
53.72397,282,258.111688,23.8883117
53.73428,241,257.354898,-16.3548977
53.74459,258,256.67061,1.32938991
53.7549,279,256.049622,22.9503784
53.76521,277,255.484327,21.5156728
53.77551,279,254.962217,24.0377828
53.78582,252,254.48909,-2.48908962
53.79613,248,254.056354,-6.05635416
53.80644,245,253.658955,-8.65895513
53.81675,266,253.293448,12.7065516
53.82705,263,252.957152,10.0428483
53.83736,243,252.646797,-9.64679677
53.84767,262,252.360433,9.63956675
53.85798,274,252.09605,21.9039504
53.86828,284,251.852104,32.1478957
53.87859,294,251.626564,42.3734365
53.8889,255,251.418296,3.5817037
53.89921,284,251.226084,32.7739161
53.90952,285,251.048847,33.9511528
53.91982,246,250.885781,-4.88578148
53.93013,260,250.735721,9.26427895
53.94044,258,250.598077,7.40192307
53.95075,252,250.472179,1.5278213
53.96106,258,250.35743,7.64256998
53.97136,250,250.253396,-0.253396442
53.98167,261,250.159403,10.8405966
53.99198,270,250.075136,19.9248638
54.00229,238,250.000219,-12.0002195
54.0126,217,249.934319,-32.9343186
54.0229,255,249.877186,5.12281363
54.03321,240,249.828445,-9.82844509
54.04352,250,249.787916,0.212083704
54.05383,248,249.755387,-1.75538705
54.06414,259,249.730667,9.26933298
54.07444,254,249.713599,4.28640089
54.08475,257,249.703998,7.29600162
54.09506,267,249.70175,17.2982502
54.10537,276,249.706733,26.2932666
54.11567,271,249.718828,21.2811724
54.12598,250,249.737963,0.262037018
54.13629,251,249.76405,1.23594957
54.1466,238,249.797021,-11.797021
54.15691,221,249.836817,-28.8368171
54.16721,274,249.883344,24.1166559
54.17752,267,249.936657,17.0633428
54.18783,241,249.996691,-8.99669063
54.19814,253,250.063432,2.93656794
54.20845,247,250.136881,-3.13688071
54.21875,299,250.216967,48.783033
54.22906,253,250.30387,2.6961295
54.23937,225,250.397554,-25.3975542
54.24968,280,250.498069,29.5019305
54.25999,259,250.605483,8.39451713
54.27029,256,250.719762,5.28023761
54.2806,256,250.84123,5.15877043
54.29091,264,250.969895,13.0301052
54.30122,241,251.105896,-10.1058961
54.31152,251,251.24925,-0.249249867
54.32183,242,251.400417,-9.40041731
54.33214,227,251.559471,-24.559471
54.34245,243,251.726647,-8.72664653
54.35276,226,251.90221,-25.9022099
54.36306,272,252.086277,19.9137233
54.37337,247,252.279539,-5.27953907
54.38368,253,252.482197,0.517803155
54.39399,241,252.694668,-11.694668
54.4043,280,252.917419,27.0825815
54.4146,230,253.150736,-23.1507358
54.42491,239,253.457894,-14.4578944
54.43522,258,253.729306,4.27069364
54.44553,257,253.999226,3.00077423
54.45584,276,254.358615,21.6413852
54.46614,228,254.656465,-26.6564653
54.47645,266,254.97005,11.0299499
54.48676,246,255.300221,-9.30022132
54.49707,252,255.648261,-3.64826071
54.50737,243,256.015258,-13.015258
54.51768,254,256.40359,-2.40358978
54.52799,236,256.814831,-20.8148313
54.5383,267,257.251228,9.74877199
54.54861,239,257.715447,-18.715447
54.55891,275,258.210228,16.7897724
54.56922,238,258.740556,-20.7405555
54.57953,280,259.311127,20.6888734
54.58984,225,259.928733,-34.9287326
54.60015,265,260.601092,4.39890827
54.61045,254,261.336358,-7.33635789
54.62076,256,262.163852,-6.16385204
54.63107,256,263.098829,-7.09882859
54.64138,250,264.170038,-14.1700377
54.65169,250,265.413211,-15.4132111
54.66199,258,266.869079,-8.86907912
54.6723,255,268.587381,-13.5873812
54.68261,268,270.614905,-2.61490511
54.69292,265,272.99482,-7.99482005
54.70322,284,275.752549,8.2474513
54.71353,293,278.88956,14.11044
54.72384,272,282.337403,-10.3374031
54.73415,275,285.92216,-10.9221599
54.74446,272,289.31564,-17.3156398
54.75476,295,292.043784,2.95621624
54.76507,272,293.642929,-21.6429286
54.77538,275,293.896567,-18.8965666
54.78569,274,292.993986,-18.9939855
54.796,302,291.404291,10.595709
54.8063,284,289.62269,-5.62268979
54.81661,292,288.00127,3.99873013
54.82692,271,286.737828,-15.7378283
54.83723,310,285.911045,24.0889548
54.84754,277,285.526741,-8.52674119
54.85784,297,285.545175,11.454825
54.86815,308,285.8937,22.1063001
54.87846,286,286.469817,-0.469816623
54.88877,294,287.142067,6.85793307
54.89908,289,287.758407,1.24159338
54.90938,304,288.169652,15.8303484
54.91969,355,288.268609,66.7313909
54.93,348,288.020126,59.979874
54.94031,343,287.466498,55.5335019
54.95061,300,286.698737,13.3012631
54.96092,300,285.813815,14.1861854
54.97123,281,284.892186,-3.8921859
54.98154,297,283.986281,13.0137194
54.99185,277,283.124416,-6.12441643
55.00215,310,282.318636,27.6813638
55.01246,269,281.568061,-12.5680612
55.02277,254,280.868214,-26.8682142
55.03308,271,280.210761,-9.21076057
55.04339,270,279.586186,-9.58618619
55.05369,280,278.985569,1.01443061
55.064,279,278.397525,0.602474957
55.07431,291,277.800936,13.1990641
55.08462,281,277.222271,3.7777292
55.09493,252,276.641401,-24.641401
55.10523,308,276.055355,31.9446454
55.11554,260,275.461482,-15.4614823
55.12585,254,274.860494,-20.8604941
55.13616,261,274.253504,-13.253504
55.14646,276,273.642165,2.35783505
55.15677,264,273.027291,-9.02729149
55.16708,276,272.411836,3.5881644
55.17739,266,271.798375,-5.79837548
55.1877,298,271.189625,26.8103747
55.198,247,270.588819,-23.5888194
55.20831,258,269.994174,-11.9941738
55.21862,281,269.413543,11.5864569
55.22893,278,268.850357,9.14964278
55.23924,256,268.304932,-12.3049322
55.24954,294,267.780074,26.2199262
55.25985,245,267.143038,-22.1430382
55.27016,275,266.664746,8.3352535
55.28047,266,266.212506,-0.212505905
55.29078,277,265.78798,11.2120202
55.30108,234,265.39303,-31.3930303
55.31139,286,265.028217,20.9717831
55.3217,291,264.695103,26.3048973
55.33201,271,264.394701,6.60529853
55.34231,252,264.128127,-12.1281272
55.35262,258,263.895607,-5.89560697
55.36293,284,263.698047,20.3019534
55.37324,246,263.53598,-17.53598
55.38355,286,263.409861,22.5901393
55.39385,248,263.320149,-15.3201486
55.40416,258,263.267015,-5.26701509
55.41447,257,263.250883,-6.25088257
55.42478,236,263.272059,-27.2720588
55.43509,246,263.330859,-17.3308587
55.44539,263,263.427509,-0.427508647
55.4557,283,263.562575,19.4374254
55.46601,254,263.736416,-9.73641601
55.47632,283,263.953697,19.0463028
55.48663,253,264.206709,-11.2067091
55.49693,216,264.499989,-48.4999888
55.50724,261,264.834917,-3.83491705
55.51755,228,265.212176,-37.2121761
55.52786,249,265.632862,-16.6328615
55.53816,291,266.097763,24.9022373
55.54847,249,266.609223,-17.6092234
55.55878,260,267.168463,-7.16846286
55.56909,253,267.777351,-14.7773515
55.5794,288,268.438006,19.5619944
55.5897,278,269.152094,8.84790579
55.60001,265,269.923683,-4.92368342
55.61032,245,270.755125,-25.7551248
55.62063,261,271.6498,-10.6498002
55.63094,274,272.611498,1.3885021
55.64124,247,273.643424,-26.6434238
55.65155,300,274.752316,25.247684
55.66186,264,275.942521,-11.9425206
55.67217,260,277.219982,-17.2199817
55.68248,264,278.591358,-14.5913579
55.69278,309,280.06264,28.9373596
55.70309,235,281.64505,-46.6450498
55.7134,310,283.346634,26.6533659
55.72371,314,285.178002,28.821998
55.73402,313,287.151122,25.848878
55.74432,289,289.277389,-0.277388933
55.75463,303,291.576236,11.4237645
55.76494,292,294.0631,-2.06309978
55.77525,323,296.757823,26.2421771
55.78555,302,299.680131,2.31986941
55.79586,299,302.861635,-3.86163514
55.80617,288,306.329508,-18.3295084
55.81648,351,310.118249,40.8817514
55.82679,302,314.32348,-12.3234797
55.83709,324,318.896976,5.10302352
55.8474,330,323.915664,6.08433553
55.85771,363,329.536201,33.4637988
55.86802,328,335.683087,-7.68308667
55.87833,354,342.522952,11.4770477
55.88863,351,350.158244,0.841755672
55.89894,361,358.739172,2.26082781
55.90925,381,368.427028,12.5729719
55.91956,354,379.438614,-25.4386144
55.92987,390,392.046942,-2.04694157
55.94017,420,406.638876,13.361124
55.95048,395,423.73111,-28.7311103
55.96079,430,443.988762,-13.988762
55.9711,461,468.319105,-7.31910461
55.9814,457,497.885917,-40.8859169
55.99171,506,534.281706,-28.2817056
56.00202,566,579.394285,-13.3942847
56.01233,577,635.511436,-58.5114358
56.02264,652,705.231395,-53.231395
56.03294,766,791.215073,-25.215073
56.04325,883,896.237793,-13.2377928
56.05356,952,1022.18421,-70.1842088
56.06387,1198,1169.52425,28.4757471
56.07418,1274,1336.01884,-62.0188414
56.08448,1478,1515.07226,-37.0722607
56.09479,1785,1695.45815,89.5418504
56.1051,2009,1860.43043,148.569573
56.11541,2098,1989.8712,108.128803
56.12572,2233,2063.43715,169.562854
56.13602,2191,2066.51995,124.480048
56.14633,2148,1999.33579,148.664208
56.15664,1879,1879.42988,-0.429879908
56.16695,1703,1733.73312,-30.7331226
56.17725,1529,1587.32253,-58.3225273
56.18756,1343,1456.8105,-113.810504
56.19787,1186,1351.1027,-165.102695
56.20818,1145,1273.04442,-128.044416
56.21849,1143,1221.65719,-78.6571928
56.22879,1115,1193.4327,-78.4327002
56.2391,1214,1182.91959,31.0804073
56.24941,1261,1183.32839,77.6716147
56.25972,1295,1186.92683,108.073167
56.27003,1397,1185.84711,211.152889
56.28033,1398,1173.21611,224.783891
56.29064,1302,1144.48562,157.514375
56.30095,1244,1098.66185,145.338152
56.31126,1184,1038.38242,145.617583
56.32157,960,968.681402,-8.68140186
56.33187,899,895.210442,3.78955844
56.34218,775,822.520504,-47.520504
56.35249,643,753.923288,-110.923288
56.3628,617,691.27751,-74.2775098
56.3731,564,635.452354,-71.4523545
56.38341,481,586.47075,-105.47075
56.39372,492,544.104351,-52.1043509
56.40403,408,507.830846,-99.8308462
56.41434,439,477.008411,-38.0084109
56.42464,412,450.974796,-38.9747964
56.43495,390,429.001544,-39.0015441
56.44526,364,410.478087,-46.4780865
56.45557,361,394.827995,-33.8279947
56.46588,370,381.547576,-11.5475759
56.47618,364,370.219245,-6.2192447
56.48649,337,360.466765,-23.4667653
56.4968,364,352.013902,11.9860978
56.50711,359,344.630154,14.3698463
56.51742,316,338.132984,-22.1329842
56.52772,337,332.383808,4.61619205
56.53803,341,327.258169,13.7418313
56.54834,312,322.672094,-10.6720942
56.55865,319,318.553682,0.446317656
56.56896,295,314.844722,-19.8447224
56.57926,271,311.500547,-40.5005473
56.58957,301,308.475036,-7.47503577
56.59988,295,305.738259,-10.738259
56.61019,315,303.261937,11.7380634
56.62049,260,301.023965,-41.0239652
56.6308,282,298.99927,-16.9992702
56.64111,274,297.172247,-23.1722473
56.65142,284,295.527467,-11.5274672
56.66173,282,294.051622,-12.0516224
56.67203,270,292.734462,-22.7344624
56.68234,301,291.563631,9.43636937
56.69265,282,290.532122,-8.53212153
56.70296,270,289.6329,-19.6328996
56.71327,246,288.860128,-42.8601281
56.72357,285,288.209649,-3.20964877
56.73388,299,287.676519,11.3234808
56.74419,267,287.258717,-20.2587169
56.7545,282,286.954482,-4.95448243
56.76481,299,286.762986,12.237014
56.77511,277,286.684341,-9.68434094
56.78542,259,286.719442,-27.7194424
56.79573,289,286.870426,2.12957436
56.80604,285,287.14032,-2.14032038
56.81634,270,287.532796,-17.5327962
56.82665,250,288.053924,-38.0539239
56.83696,284,288.709971,-4.70997098
56.84727,287,289.508975,-2.50897537
56.85758,303,290.460599,12.5394011
56.86788,293,291.575173,1.42482676
56.87819,329,292.868504,36.1314955
56.8885,272,294.355666,-22.3556664
56.89881,294,296.055618,-2.05561803
56.90912,340,297.990702,42.009298
56.91942,284,300.189157,-16.1891568
56.92973,317,302.678152,14.3218477
56.94004,287,305.496893,-18.4968927
56.95035,314,308.689732,5.31026849
56.96066,262,312.310216,-50.310216
56.97096,310,316.419515,-6.41951545
56.98127,322,321.106974,0.893026195
56.99158,338,326.471943,11.5280567
57.00189,366,332.648029,33.3519712
57.01219,329,339.80432,-10.80432
57.0225,332,348.191992,-16.1919921
57.03281,323,358.125788,-35.1257879
57.04312,349,370.039732,-21.0397316
57.05343,342,384.512889,-42.5128887
57.06373,390,402.281169,-12.2811692
57.07404,392,424.333552,-32.3335518
57.08435,372,451.813678,-79.8136777
57.09466,441,486.062983,-45.0629833
57.10497,472,528.543659,-56.5436594
57.11527,505,580.671339,-75.6713389
57.12558,530,643.852207,-113.852207
57.13589,657,718.89035,-61.8903502
57.1462,698,805.701058,-107.701058
57.15651,864,902.450573,-38.4505727
57.16681,980,1004.22135,-24.2213542
57.17712,1137,1102.06787,34.9321253
57.18743,1255,1182.22617,72.7738271
57.19774,1388,1229.58096,158.419041
57.20804,1474,1234.26944,239.730556
57.21835,1330,1197.54413,132.455867
57.22866,1300,1131.15149,168.848509
57.23897,1083,1050.88213,32.1178716
57.24928,995,970.261857,24.738143
57.25958,849,898.162448,-49.1624478
57.26989,714,839.009455,-125.009455
57.2802,679,794.538652,-115.538652
57.29051,622,764.591708,-142.591708
57.30082,632,747.815828,-115.815828
57.31112,715,741.995995,-26.9959947
57.32143,773,743.827999,29.1720015
57.33174,738,749.405748,-11.4057482
57.34205,834,754.161771,79.8382294
57.35236,914,753.612945,160.387055
57.36266,903,744.415402,158.584598
57.37297,890,725.258436,164.741564
57.38328,852,697.13535,154.86465
57.39359,736,662.630481,73.3695189
57.4039,718,624.829234,93.170766
57.4142,576,586.491927,-10.4919271
57.42451,566,549.532331,16.4676694
57.43482,509,515.240291,-6.24029099
57.44513,432,484.280823,-52.2808225
57.45543,431,456.926801,-25.9268013
57.46574,377,433.104886,-56.1048857
57.47605,386,412.652557,-26.6525571
57.48636,337,395.264363,-58.2643629
57.49667,339,380.615191,-41.6151912
57.50697,333,368.365061,-35.365061
57.51728,344,358.146949,-14.146949
57.52759,326,349.650909,-23.6509094
57.5379,323,342.584155,-19.5841552
57.54821,344,336.688834,7.3111657
57.55851,338,331.749099,6.25090107
57.56882,300,327.574619,-27.5746187
57.57913,322,324.028323,-2.02832321
57.58944,321,321.003431,-0.00343126435
57.59975,325,318.421842,6.57815847
57.61005,284,316.227853,-32.227853
57.62036,320,314.372982,5.62701821
57.63067,312,312.823613,-0.823612666
57.64098,288,311.549519,-23.5495192
57.65128,320,310.52551,9.47449027
57.66159,315,309.72691,5.27308987
57.6719,297,309.134794,-12.1347937
57.68221,321,308.731414,12.2685859
57.69252,323,308.500925,14.4990751
57.70282,305,308.429065,-3.42906524
57.71313,303,308.502837,-5.50283666
57.72344,304,308.710637,-4.7106366
57.73375,297,309.041723,-12.0417227
57.74406,359,309.486204,49.5137961
57.75436,306,310.034331,-4.03433147
57.76467,346,310.678641,35.3213587
57.77498,334,311.410618,22.5893816
57.78529,365,312.222658,52.7773418
57.7956,351,313.107509,37.8924915
57.8059,331,314.057267,16.9427327
57.81621,348,315.067323,32.9326768
57.82652,320,316.129341,3.87065859
57.83683,335,317.237435,17.7625655
57.84713,313,318.384209,-5.38420861
57.85744,349,319.565794,29.4342064
57.86775,359,320.77512,38.2248795
57.87806,352,322.006384,29.9936158
57.88837,356,323.253967,32.7460331
57.89867,325,324.511238,0.488762099
57.90898,356,325.77553,30.2244702
57.91929,348,327.040802,20.9591981
57.9296,368,328.302619,39.6973808
57.93991,403,329.557,73.4429995
57.95021,356,330.79929,25.2007101
57.96052,374,332.029123,41.9708769
57.97083,384,333.243217,50.7567825
57.98114,380,334.440388,45.559612
57.99145,347,335.617352,11.3826485
58.00175,297,336.760122,-39.7601219
58.01206,353,337.910418,15.089582
58.02237,326,339.050745,-13.050745
58.03268,279,340.186612,-61.1866121
58.04299,315,341.325406,-26.3254065
58.05329,327,342.475443,-15.4754434
58.0636,359,343.650716,15.349284
58.07391,358,344.864302,13.1356979
58.08422,326,346.133097,-20.1330975
58.09452,332,347.475552,-15.4755518
58.10483,322,348.917292,-26.9172925
58.11514,356,350.483521,5.51647941
58.12545,370,352.20459,17.7954097
58.13576,359,354.115197,4.8848028
58.14606,338,356.252766,-18.2527656
58.15637,360,358.66684,1.33315973
58.16668,302,361.407618,-59.4076183
58.17699,335,364.535475,-29.5354749
58.1873,338,368.120923,-30.1209227
